Name,Dialog
Jeremy,"Candace, I think we got some great footage. Awwww..."
Jeremy,"And finally, after a very exotic day, our monotreme takes a moment to not do much. Grabbing a well-earned cuddle with everyone's favorite hard-working assistant/producer/girlfriend. Oh! Gotta charge my phone!"
Candace,"(in her sleep) Yeah, Perry does this all the time..."
Candace,"(in her sleep) Yeah. You said it, Perry... (wakes up, pets Perry) There there you are, Perry."
Linda,"Two cutie-patooties! (opens the door to the empty backyard) All right, kids. Everybody in for some snacks."
Jeremy,"Hey, Mrs. Flynn-Fletcher, you wanna see the footage of Perry?"
Linda,"Ooh, absolutely! Come on, kids! And somebody wake up Baljeet."
Baljeet,"Aah! I'm up, I'm up, I'm up!"
Farmer's Wife,I can't believe you bought an entire sheep farm and didn't think to get any sheep?
Farmer,"Oh, I ordered some."
Farmer,"No, not those. They're being delivered this afternoon."
Farmer's Wife,(happily) Oh!
