Name,Dialog
Carl,"Voilà, monsieur! (He shows a wristwatch) This first item is our new wrist-communicationizer. It has many applications that will help you in the field. For example, a powerful directional electro-magnet. It will draw any metal object to you. (He pushes a button and his glasses are drawn to it) See? And these are aluminum!"
Carl,"I-Is this thing on? I want to thank you all for taking some time outta your busy schedules to attend our compulsory O.W.C.A. Animal Sensitivity Seminar. However, if you currently are an animal, you may be excused to your missions."
Evil Carl,"(He comes walking in stroking a skull in his hand) Looks like I got two for one. I'm going to take over the Tri-State Area, and with my administrators access to OWCA's supercomputer, and my intimate knowledge of proper photocopying techniques, I'm just the unpaid stooge to do it."
Carl,"He wrote a letter by hand then put it in an envelope and sent it through the regular mail with a stamp and everything. Who does that? And it's scented. (smells envelope) Mmm, Milbank Nights. One of the better perfumes to come out of South Dakota."
Evil Carl,Bah! I'll have to untangle this mess myself. The heat signature is wrong on the Disintegrat-inator. The angle is too obtuse for the Derezz-inator. The Julienn-inator isn't plugged in. And the Overhang-inator is just plain dumb.
Carl,"...Of course, you'll only need this if you're attacked by one of the royals or a member of Parliament, so it's probably okay to leave the safety on. And here's your brand new rocket-car. (He shows it as Perry gets in and starts it) Sweet huh? Good luck, Agent P!"
Evil Carl,"Why, hello, Agent P. Just wanted to catch up a bit. We never get any time to talk! In fact, we should totally get together in person. Considering that you're in such a lovely region with one-of-a-kind flowers..."
Carl,"Agent P, nowhere in the O.W.C.A. training manual does it say, ""Abandon your team and apprehend the suspect by yourself."" You're not a lone wolf anymore. Your team lacks focus and they need your leadership."
Carl,"Agent P, (spills the drink on Perry's tux) how could you have turned to the dark side? How could you have forsaken all that's good and right to be that maniac's butler? You don't belong in that uniform! You belong in this hat! (Carl takes Agent P's fedora and puts it on Perry's head, who looks at it, confused.) See?"
Carl,"Huh? Oh, yeah. Huh. (Beep; Clears throat) Doofenshmirtz has been purchasing some suspicious items: Bags of sand; an extra-long shoelace. We know he's up to no good. Get out there and see what he's up to. (To Major Monogram) How was that?"
Commander Carl,"Doofenshmirtz?! Great googly moogly! I thought he'd given up his evil ways when we placed him as a high school science teacher. Well, it's too bad Monogram isn't around to see this."
Carl,"Monty, Monty. Walk with me. You know your dad is my superior. I'm obliged to tell him everything. I can't imagine what could possibly sway me to consider such a dereliction of duty."
Carl,"I even have to pay for my own parking at OWCA! This internship is actually costing me money! (He sits down and leans against the wall.) I love this job, but if I keep having to work like this, even in my off-hours, I—"
Carl,"Doofenshmirtz kept coming down and grabbing pieces of his old Inators from cardboard boxes. Oh no, brown recluse spider's favor dwelling in cardboard! (Major Monogram touches him in the ear; He shrieks) Get it off! Get it off!"
Carl,"Yeah! With everyone in costume there'll be no baleful looks of judgement. (Picks up Perry's fedora) Hey, this is Agent P's hat. There must be something wrong. (Calls Monogram through his wrist communicator) Major Monogram, we have a problem. (Shows Perry's fedora to Major Monogram) Look!"
Carl,"I've been building robotic replicas of the Flynn-Fletcher family. We can get Agent P to operate the Mr. Fletcher robot, until we can replace him with the real Mr. Fletcher!"
Carl,"Doofenshmirtz just downloaded these plans for an anti-gravity fun launcher. But when I run that through the anagram decoder, the letters form ""Evil Fanatic Hunt R Raygun""."
Carl,"(Begins reading) Devote your mind to this tale of the distant past, and the adventures that did befall the most noble of knights. (Scene ripples into a scene of a medieval cottage) Where stood the cottage of the humble antique dealer..."
Carl,"(Imitating Major Monogram) Ahh, Agent P! Dr. Doofenshmirtz has been to every plant-nursery in town, buying up little seedlings and now he's out and about in his blimp. Find out what he's up to!"
Carl,"Y-You don't understand. I do all the work at the agency, but he doesn't even acknowledge me. I mean that's all I want, a simple ""Thank you"" is that too much to ask?"
Carl,"From the top of another hill, a figure appears, a shaft of light shining off his auburn hair. It was Carl, the Red-headed Paladin from the land of Internius. He--"
Carl,"I'm patching in all the agents now, sir. We couldn't afford the rights to that famous birthday song, so the agents and I came up with this. (various O.W.C.A. agents appear on the monitor in separate boxes, Carl blows a pitch pipe) A one, a two, a three."
Evil Carl,"Sorry about your friends, Agent P. I'm evil, what can I say? (Perry looks around) Oh, the new robots. Yeah, I had some free time. And now you're going to give me a hand. Literally."
Carl,"Sir, there's something I still don't get. I'm absolutely positive Agent P got hit with the Go Home-inator. So why did he end up in Africa of all places?"
Carl,"(offscreen) Sir, may I offer you one of my budget-saver hors d'oeuvres before you go on? It's an old family recipe. Strips of bologna and wadded-up white bread."
Evil Carl,"Continuing, the Smells-Like-Hay-inator, no. The Universe-inator just hit this trash can. Nothing left but this smudge. (sniffs) That means it can only be..."
Carl,"(gasps) Doofenshmirtz just downloaded a blueprint. (reads the blueprint) ""Anti-gravity fun launcher""? Sounds fishy. Let's run it through the anagram decoder. (sees the words ""Evil Fanatic Hunt R Raygun"" on the screen; gasps) Major Monogram!"
Carl,"Okay, everyone. When the sensors stop detecting the presence of fleas, the doors will automatically open. Agents, prepare for flea fogging."
Carl,Or he could try to interfere with the droogen strudel tasting! Our entire economy depends on establishing trade with the Drusselsteinians!
Commander Carl,"Agent P... (Agent P picks up his bowling bag.) No, it's not bowling night! It's Doofenshmirtz. He's activated the -inator alert system. We think he may have returned to evil."
Carl,"Sorry sir. I was just down in your beautiful kitchen and your wife was making two sandwiches. And I got to tell you, they were de-lish!"
Carl,"Fine. Suddenly they all found out a way to settle their differences, and it wasn't long before a peace accord was drafted and signed."
Evil Carl,"You fool! Without Agent P's paw print, I can't unlock the computer. And without the computer, I can't take over the Tri-State Area."
Carl,They're probably just trying to mislead us. Let's check the source. (looks at the Flynn-Fletcher file) Agent P's owners! They must be in league with Doofenshmirtz.
Carl,I hope for your sake you're right. You know it's funny how no one's noticed a grand piano dangling precariously over our table.
Carl,"(sighs) Okay, I'll see what I can do. And so, the merry band set off on their quest, to the foreboding sounds of minor chords. Better?"
Carl,"(offscreen) Sir, I looked out the window at his building just now, and I saw the mysterious object was actually a bucket. A huge bucket."
Carl,"(as Billy) Alas, you know my mysterious secret. (to the camera) Hello. Now that you know about one of our agents, please follow these OWCA guidelines."
Evil Carl,"The only -inator we haven't ruled out, that we actually have, is the Go-Home-inator. Meaning Perry the Platypus is home!"
Carl,We've analyzed the mud and there seems to be a large number of caffeine molecules in there. Along with some rain water.
Evil Carl,"I will have that paw print! (Perry chatters) Those digits are mine! You're running out of room, Agent P. (Perry and Carl reach the X-shaped rock) Now, let's get this over with."
Bad Future Carl,"Major Monogram, I've detected a temporal anomaly in quadrant four which means a time machine was recently used there."
Carl,"Excuse me sir. (Holding up booklet entitled ""Seismic Activity and Quakes - by Carl"") I wrote my sophomore thesis on quakes and seismic events. If you want you can check out my website."
Carl,"Sir, listen. I got an idea. If we can get to the evacuation wing, we might be able to use one of the escape pods."
Carl,"Sir, I just wanted to check to see if you— (freaks out) MAIA MITCHELL!!! I'm your biggest fan! Love your voice and your work!"
Carl,I just solved a small ongoing accounting error. You kept putting decimal points where you needed to put commas.
Major-in-Charge Carl,"You're right! Perry, Monty, let's go rescue our agents! (They leave, but Major-in-Charge Carl tries it again with a different inflection in the mirror.) Let's go rescue our agents. Let's go... (Perry comes back with his hands on his hips.) Oh, I'm coming."
Carl,"Well, if you can do that, maybe I can just forget to mention the whole ""dating a sworn enemy's daughter"" thing."
Evil Carl,"You fool, what have you done? Ah! (at Perry) You may have escaped, but you're no match for my evil Flynn-Fletcher robots! (Maniacal Laugh)"
Carl,Your wife said it'd be okay if I came up here and kept you company. Would that be all right? I brought a book!
Carl,"Aren't you a little concerned, sir, about all the previous models being recalled due to mechanical failure?"
Carl,Perhaps Sweary would want to try my steam-powered jetpack. It's very heavy and full of boiling hot water.
Major-in-Charge Carl,"(whispering) Psst! Agent P, down here! (Cut to reveal Major-in-Charge Carl hiding in a kennel. Agent P approaches him.) Is that goat still eating out of the inbox? (Perry nods.) It's a good thing I hid the outbox."
Carl,"One minute, sir! Just finishing up my status update. ""Carl's interning like there's no tomorrow!"" Done."
Carl,"Nevertheless, individually, your scores look promising, but there's still a big problem with teamwork."
Carl,"And, Doofenshmirtz, you're lucky you're legally considered an ocelot, or you wouldn't be here at all!"
Carl,Krill is a small shrimp-like creature that plays an important role in the diet of the humpback whale.
Carl,"Follow the light. That's right. Now, you're going to have to do the entire training exercise again."
Carl,"Oh, no! His holographic projection has become mesmerized by his video image! I better shut it off."
Carl,"Excuse me, sir. I believe horoscopes are meant for entertainment rather then to be taken as fact."
Carl,"I estimate you got about three hours, give or take, before your bot goes smoke, boom, spaghetti."
Carl,"Oh, ""A Sal Tuscany Christmas"". You lucked out, Agent P. Your secret Santa has exquisite taste."
Carl,"(offscreen) Sir, they used to be considered rodents, but were reclassified in the early twentieth century."
Carl,"Sir, that means ""talk to you later"". If you scroll down, you can see that message was from me."
Carl,"Uh-oh. (sees Monogram try on fake mustache) Major Monogram, we have a situation here. Mr. Fletcher got caught in the memory eraser!"
Carl,"From the top of another hill, a figure appears, a shaft of light shining off his auburn hair."
Carl,"Oops, sorry. (Puts the face back on.) Sometimes this happens. I'm still working out the bugs then. There, good as new."
Major-in-Charge Carl,"Oh, no, no, Monty. I can't let you do that. That's...that's crazy! You're not even an animal."
Carl,"Yes! If anything goes wrong, the Tri-State Area may have to sell off one of the state areas!"
Carl,"But we were able to find a Dutch to French dictionary, and a French to English dictionary."
Carl,"...showing up at Doofenshmirtz's, and no good can come from that. Get to the bottom of it. (Laughs)"
Carl,"Oh, we're here for the 2-for-1 sidekick special... (does a secret handshake with Norm and the other guy) ...'cause, y'know, we're all sidekicks."
Evil Carl,"No! He's locked me out of the mainframe! If he gets away, I'll never be able to take over."
Major-in-Charge Carl,"(checks his phone) Oh, looks like the name ""OWCA"" just became available! Oh, and so did their old building!"
Carl,"Oh, boy. They're Agent P's owners, sir. Looks like they found one of our secret tunnels."
Carl,"Glad to have you back, Agent P. You lost some time, but I brought along the escape cone. (Cut to the roof of the truck. The strawberry ice cream on top launches revealing a cone under it with Agent P riding it. When it becomes airborne, wings pop out of it. A monitor appears on the cherry.)"
Carl,"And if you push THIS button, it gives your adversary an incredible ice cream headache."
Evil Carl,"Dendrobium uncharticum. Yep, we're in the right place. Fan out and find that platypus. (The robots do so)"
Major-in-Charge Carl,"Yes! And all the animal agents are going crazy! (Monty opens the kennel and Major-in-Charge Carl crawls out.) Eh, on the upside, I've been promoted."
Carl,You can't shoot that at a suspect! Are you crazy?! It would blow them to smithereens!
Carl,"(off-screen) Uh, Sir? Hello? I didn't step on in time. Would you mind lowering the platform again?"
Carl,"As I was saying sir, I may have a solution. (presses a button, opening a garage) Anticipating just this kinda situation..."
Carl,"Major, I'm looking up Professor Parenthesis in our database. There's not much on him."
Carl,"(offscreen) Gosh, sir. I've never been to a cadet graduation before. (Cut to inside the car to reveal Carl driving while Monogram and Perry are in the back.) I hope I'm not underdressed."
Carl,"No, Maj—Er, Dad. I was just playing with my new friends. Sir, situation neutralized."
Carl,"Very manly, sir. Did I mention I'm allergic to bug bites? Maybe we should turn back."
Carl,And he really just wants to spy on Monty to find out what kind of girl he's dating.
Carl,"C'mon, pretty please? Pretty please with a cherry on top? I'll be your best friend!"
Carl,"Yes? What is it, Agent T? (Agent T shows him) Oh no, that's Candace Flynn of the Flynn-Fletcher family."
Carl,I don't understand all the itching. I handed out the new flea collars this morning.
Carl,I'll start right now by triple-checking the chattosphere for suspicious activities.
Major-in-Charge Carl,Ugh! My first day on the job and all my agents get captured! W-What am I gonna do?
Carl,"Sir, Agent P doesn't have his hat tools. I took them out to clean and repair them."
Carl,"Wait, how would you know Agent P is near me unless you have a tracker in me, too?"
Carl,"Well, it never occurred to me that the emergency exit would be locked down, too."
Carl,"I don't see why I can't be in this story. Besides, it's totally better this way."
Carl,"But wait, listen to this. It's a seemingly innocent voice recording of Phineas. (plays the voice recording)"
Carl,There's an entrance flap by my head. Maybe you can get into it to dislodge me.
Carl,"(Talking to Monogram via wrist communicator) Sir, I think Agent P is working for... Sir? (Sees Monogram about to eat cheese in a contest at Cheesetopia) No! Don't do it! Don't do it! (The cheese-eating contest begins and Monogram starts eating cheese and swelling up) No!"
Carl,"Whoa, whoa, whoa, Agent P, stop right there! Shut it down! Stop the exercise!"
Carl,"I suppose... but, I was... just having so much fun sneaking around with you."
Carl,"I'm not a stick, sir! I'm a person in the mud with feelings and mudskippers!"
Carl,"Sorry, Agent P. I was cleaning your lair and forgot to move your chair back."
Carl,"Uh, you're gonna have to pick it up a little, sir. They're starting to boo."
Carl,"""Silly antics""? I've told you three times now! Those are my part-time jobs!"
Carl,Did you want the ones with the triangles or the imitation paint splatters?
Carl,"Sir, maybe there is a way. What about Dr. Doofenshmirtz's Amnesia-inator?"
Carl,"(off screen) Oh, sorry, sir. I thought you were done. You want me to turn 'em back on?"
Carl,"But if we play all those syllables backwards in a random order, we get..."
Carl,"Sir, I've never gotten less than a gold star in my entire interning life."
Carl,"I'm sorry, sir, he just comes in at the beginning. Shall I continue? (Major Monogram mumbles under his breath) Huh?"
Carl,"Alright. Well, now I'm confused. What did you think I thought it meant?"
Carl,"I didn't have to find him, we had a lunch date, he was waiting for me."
Carl,"That reminds me, sir. O.W.C.A.'s business license expired last month!"
Carl,"I left him a message, sir. I think he went to Aruba for winter break."
Evil Carl,"I needed Agent P out of the way, so I left you those drinking straws."
Carl,"Hello, Agent P. (Carl pushes Lawrence out. The robot takes his ""5"" sign off and puts it on Lawrence.) Thanks, we gotta hurry! Off you go! (Pushes Lawrence through the bushes. Perry comes out of the butt again and Carl shakes his hand.) Nice work, Agent—"
Carl,Don't judge yourself for this. This is not a measure of you as a man.
Carl,"No, I'm not approving overtime. We'll do it without you day-players."
Carl,"(looks at his watch) Oh, weasel-toes! I've gotta get into costume and get to my next job!"
Carl,"Uh, should both my shoulders be dislocated from their sockets, sir?"
Carl,"(offscreen) Well, remember his last mission? You were pretty tough on him, sir."
Evil Carl,"Evil Flynn-Fletcher robots, let's drop by the Flynn-Fletcher house."
Carl,"I can't, sir! Rapids are fast! That's actually what ""rapid"" means!"
Evil Carl,"Drink your smoothie, mustache man. (At Doofenshmirtz) And you, go unload my -inators."
Carl,"Sir, all I did was turn the cushion over. The stain was already..."
Carl,"Okay, Agent P, I've got the surveillance tapes from earlier today."
Carl,"Yes. Hello, Agent P. So, yeah, go ahead and put on that fruit hat."
Evil Carl,"New recruits, huh? I see you want to do this the hard way. (He mimics a trumpet) Charge!"
Carl,"Sir, she's our only hope. All our other agents are being dewormed."
Carl,Why are we wearing a fez in the middle of Central America anyway?
Carl,"Sir, I'm an unpaid intern! How d'you think I afford to pay rent?"
Evil Carl,"I'm evil, not uncivilized. Did you try the Madagascar chocolate?"
Carl,"Uh... (thinking) Say a cool name like Nitro, Dax or Steel. (to Phineas) My name is Carl. (groans)"
Carl,"That's okay, you probably weren't gonna get me anything, anyway."
Carl,"Oh, I'd be happy to. (tries to pick it up, then remembers it's a hologram. To Monogram) Seriously?! You don't remember this jerk?!"
Carl,"Sir, that's not important now! We need to find a way to escape!"
Carl,"Sir, it was a typo. Doof isn't at the shark, he's at the park."
Carl,"Well, whatever you're doing, sir, none of it is dislodging me."
Carl,"I can handle things here, Agent P. You go after Doofenshmirtz!"
Carl,"(to Monogram) Sir, I've gained their trust. (to Phineas) So, what kind of scheme is this?"
Carl,"Meanwhile, back at the cottage of the humble antique dealer..."
General Carl,"No, actually sir I think it's a dra... (Carl gets slapped by the dragon's tail) Oh, that kind of duck."
Evil Carl,"Enough of your mindless prattle, minion! Show me my -inators!"
Carl,"No, no, I can't smell a thing, sir, I have no sense of smell."
Carl,I made it myself! (gasp) I'm gonna go print up some more! Yay! Hmhm! (leaves)
Carl,"Wow, who knew? Sure hope you didn't hit an innocent civilian."
Carl,"Yeah, before Doofenshmirtz juices City Hall in seven minutes!"
Carl,"Well, sir, he did separate his feet a little on the reentry."
Carl,"Sir, I don't think our instincts can get us out of this one."
Carl,"Agent D, would you mind? (lifts Agent D's flea collar and gets a flea with some tweezers) Hmm. Gotcha! Let me see something."
Carl,"Sorry, Agent P. Gotta go. (gives Perry the laser pointer and the manual) Carry on. And remember! Teamwork!"
Commander Carl,I've been well. Guess who's just set off the -inator alert?
Carl,"Sir, I'll become an acrobat if it'll make you proud of me!"
Carl,"Oh, I've gotta get to my part-time job! I'm late for work!"
Carl,"Aw, come on, Dad, can't I just stay for five more minutes?"
Carl,"He also updated his social media status to ""evil again""."
Carl,"Nothing yet, sir. We think they may have been scattered."
Carl,"(entering, also dressed as Carmen) Sir, I found your dosimeter. It was—What are you doing?!"
Carl,"(to Baljeet) So, I hear you're the math genius behind this operation."
Carl,"Okay, sir, but be careful. There's a huge set of stairs."
Carl,"Luckily Sir, it looks like the residents were not home."
Carl,"You keep pushing him down, but he keeps coming back up!"
Carl,"Well, I was looking for you so we could leave together!"
Carl,"(offscreen) Well, to be fair, sir, you do get paid more than we do."
Carl,Of course not sir. (He makes his way past Monty and Major Monogram) Pardon me. Excuse me. Coming through
Carl,"(offscreen) Oh wait sir, I found a picture of the actual princess."
Carl,"Again, sir, there was nothing on the box to indicate--"
Major-in-Charge Carl,"Yeah, that's how Agent Squab types, all hunt-and-peck."
Carl,Wow! I think my career just took a giant step forward.
Carl,"...so I'll be giving you your assignment, okay? 'Kay."
Carl,Will you stop it? I am trying to have a conversation.
Carl,(offscreen) He thinks two eyepatches make him look twice as cool.
Carl,"Oh, well. I got to find out what happened to Agent P."
Carl,"Sir, it says ""non-transferrable"" right at the bottom!"
Carl,"Go get him, Agent P! And I've got a pizza to deliver!"
Carl,"Sir, he's turned all of our animal agents against us!"
Major-in-Charge Carl,"Look, Doofenshmirtz is trying to destroy the inator!"
Carl,"Well, how are we doing today, Major? Feeling better?"
Carl,"Well, not really sick, sir, I am a little concerned."
Evil Carl,"What could I have to gain? Let me tell you, old man."
Carl,"(offscreen) Sorry, sir, I couldn't get the split-screen to work."
Carl,"Agent P, what do you think of his Father's Day gift?"
Carl,"So, what exactly is the evil purpose in all of this?"
Carl,"(on a communication device) Agent C, activate emergency flea protocol 993-alpha."
Carl,"Fogging sequence complete. Flea problem solved, sir."
Carl,"Sorry about your car, sir. (presents a hubcap to Major Monogram) This is all I could find. (gasps)"
Carl,"Interesting. (to Ferb) So, Ferb, you don't talk much, do you?"
General Carl,We can't take much more of this! What should we do?
Carl,"Sir, you remember what happens when you eat cheese?"
Carl,"Oh, hey, Agent P. Monogram's thrown his back out..."
Carl,"(exhales) I'm a little lightheaded, sir. Can I take a break?"
Carl,(Somewhat excitedly) It's a fantasy adventure with wizards and knights!
Carl,"It's not ""cooler"", sir. It's just got more frames."
Carl,"Oh, those kooky Dutch! Now, Agent P, try to emote."
Carl,"I'm still stuck, sir. It's hot and I'm so thirsty!"
Carl,"Wait, we're not really stuck. It's our boots, sir!"
Carl,"(offscreen) Yes, sir. And just like the song says, carpe diem."
Carl,"I'm gonna take that as a yes. Good luck, Agent P."
Carl,It's gone. You better watch where you point that. (He hands the watch over to Perry)
Carl,"Uh, excuse me. Can I ask how the review is going?"
Carl,"(offscreen) I don't know, sir. He looked pretty upset to me."
Carl,Yeah. Thanks. I just have to get to my next job.
Carl,"Whatever you're thinking it is, it's much worse."
Carl,"Sir, it was Agent M. He spilled a latte in 1990."
Carl,I was coming to see you! Why are you over there?
Carl,The kit originally came with one default phrase.
Carl,"Uh, sir? I think you should take a look at this."
Evil Carl,Quiet back there! (at Doofenshmirtz) You! Which -inator zapped him?
Carl,I told you this meeting could just be an email.
Major-in-Charge Carl,"(different inflection) Good morning, Agent P. (to Agent P) Well, what do you think?"
Carl,(to Agent P) Good thing I asked you to bring that repellent!
Carl,Body controls seem to be good. Now try talking.
Carl,That was so much fun. Remember when Isabella--?
Carl,"Heck, one of your trainees didn't even show up."
Carl,"Keep after Doof, Agent P. I'll fix things here."
Carl,"It's not the germs, sir, it's the garlic smell."
Carl,"I want your father to disown you, and adopt me."
Carl,You're the Omega Platypus! But no pressure! Oh!
Carl,"I'd better notify Agent P. Good work, Agent T."
Commander Carl,"Yeah... (beat) Oh, what the heck? I'm gonna call him! (Carl dials the phone. Monogram, now retired and older, with a beard and a Hawaiian shirt is lounging on a beach.)"
Carl,Startup successful. Now try the body controls.
Carl,"No, no, you know I didn't even want a present."
Carl,Our cover's blown! We gotta move! Go go go!!! (The truck zooms away.)
Carl,Heh heh heh... uhhhh... additional misdirect! (follows Monogram)
Evil Carl,"Wait, wait. No, not all the -inators at once."
Carl,"Again, I must apologize, I was in character--"
Carl,"Well, the hat would still be floating, right?"
Carl,"As our heroes fell, doubt swept through them."
Carl,"As our heroes fell, doubt swept through them-"
Carl,"Secret Santa time. Agent P. Ah, here you are."
Carl,"Eh, hold on, sir, I think I found the button."
Carl,And the salad fork is the one on the outside.
Carl,"But, sir, you can barely handle black pepper."
Carl,"Sorry, sir, I just, sorta, got into a groove."
Carl,Oh...huh. How about we get back to the book?
Carl,"That's what it says. Look, see for yourself."
Carl,"(offscreen) I don't know, sir. Maybe he decided to quit."
Carl,"(offscreen) But you are rockin' the reverse mohawk, sir!"
Carl,"Uh, sir, you're playing with your lip again."
Evil Carl,"No, that's not how we do things around here."
Carl,And how many attacks since I came on board?
Carl,"Maybe he's trying to recreate Pangaea, sir."
Evil Carl,"Don't just stand around, you fool, get him!"
Carl,(offscreen) I would like to return this electric razor.
Carl,(grunts) This tunnel is a force to be reckoned with.
Carl,Ooh! Tell him to do it dressed as a rabbit!
Carl,"Sir, are you flexing your arms in this one?"
Carl,(whispering) The access vent won't take us any further.
Carl,"Okay, this button launches the escape pod."
Carl,Sounds like he's here to bore us to death.
Carl,"Where should I put the chips and dip, sir?"
Carl,(to Robert) Now blow out your candles and make a wish!
Carl,I'm... I'm being promoted to paid intern?!
Carl,"I left a copy on your desk there, Agent P."
Carl,"(offscreen) No, sir. There's no spider...on your head."
Carl,"Ahem. Sir, we lost Agent T last November."
Carl,Oh. That was a gift from our contractor.
Carl,"(Under his breath) ...really learn something from you, you-"
Carl,"Well, do you have any notes on the food?"
Carl,"And...that's why you're here today, sir."
Carl,"You're not gonna drop me again, are you?"
Evil Carl,Your prehensile tail won't save you now.
Carl,It means your thumb is on the Q-key sir.
Carl,"Très bien, Monsieur Monogram. Très bien."
Carl,"Oh, sorry, sir. Do that last bit again."
Carl,He's always the guy shushing everybody.
Carl,I-I-I want you to meet my cousin Larry.
Carl,"Come on, what are you, chicken? Bagawk!"
Carl,I think we need to take a little break.
Carl,"There's still money in the budget, sir."
Carl,"Oh, Agent P. If only you had your hat."
Carl,(In a falsetto voice) Dozens of delivery trucks have been...
Carl,"I guess that makes me essential, huh?!"
Major-in-Charge Carl,"Sir, why don't you start a new agency?"
Carl,"Oh, Agent P, what have you been up to?"
Carl,"Actually, our plumbing just backed up."
Carl,"Well, it opens from the outside, sir."
Carl,"(Presses the slow motion button and Perry is in slow motion) Look sir, it's even funnier this way!"
Carl,Does that mean what I think it means?
Carl,I saw a rat give birth... to a snail!
Carl,"Sir, I don't think you're being fair."
Carl,"(off screen) Yes, sir. At the beginning of summer."
Carl-2,"(appearing on the right side of the vanity) Oh, I love your three-monitor vanity!"
Evil Carl,About the -inator or just in general?
Carl,"Uh, we kind of have to work tomorrow."
Carl,"Do you want to hear this or not, sir?"
Carl,(is seen with his hands inside an ice-encased computer) Tech support says everything is fine.
Carl,"You have a heebie-jeebie scale, sir?"
Carl,Fine! Think what you want! Whatever! (Huffs in anger)
Carl,"(gulps; pause) Peanut butter, banana, and sardines."
Carl,Yes! Squirrel Con will have to wait!
General Carl,"Shall I order the final attack, sir?"
Carl,"Agent P, let me help you with that."
Carl,"Well, I guess I'd better get going."
Carl,Are you sure? Because it's spelled—
Carl,"(squeaky) Um, I'm gonna sign for the package."
Carl,Why are there always leftover lids?
Carl-2,"(spinning around) Hey, I got my own monitor! Wee-hee!"
Carl,"(In Monogram's voice) ""Get to the bottom of it, Agent P!"""
Carl,"Sir, I've reached the target. Over."
Carl,Then who will investigate the boys?
Major-in-Charge Carl,"Yeah, you should smell this thing."
Carl,Then wouldn't his hat be floating?
Carl,Man! I thought it was a real girl. (walks away in disappointment)
Carl,"I had to clean your area too, sir."
Carl,(also holding a racing forum and a pen) And I'm taking Gerbil Bait to win.
Carl,Obviously something's itching him.
Carl,Didja ever finish that screenplay?
Carl,Sorry Agent P. Our hands are tied.
Carl,"Phew! All entrances examined, sir!"
Carl,But that'll take over three hours!
